university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Genetics BSc,3-4 Years,A-Levels: ABB | IB: 32 points. Biology required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/genetics-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Human Physiology and Neuroscience BSc,3 Years,A-Levels: ABB | IB: 32 points. Biology required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/human-physiology-and-neuroscience-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Immunology BSc,3-4 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/immunology-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Medical Bioscience BSc,3 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/medical-bioscience-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Molecular Biology BSc,3-4 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/molecular-biology-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Nutrition BSc,3 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/nutrition-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Nutrition and Dietetics BSc,4 Years,A-Levels: BBB | IB: 30 points. Biology and Chemistry required. Interview required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/nutrition-and-dietetics-bsc
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Pharmacology BSc,3-4 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/pharmacology-bsc
King's College London,London,Faculty of Life Sciences & Medicine,MPharm,Pharmacy MPharm,4 Years,A-Levels: AAB | IB: 35 points. Chemistry and Biology required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/pharmacy-mpharm
King's College London,London,Faculty of Life Sciences & Medicine,BSc,Physiotherapy BSc,3 Years,A-Levels: BBB | IB: 30 points. Biology required. Interview required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/physiotherapy-bsc
King's College London,London,Faculty of Life Sciences & Medicine,MBBS,Medicine MBBS,5 Years,A-Levels: A*AA including Chemistry and Biology. UCAT required. MMI interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £53,000",15-Oct-2025,https://www.kcl.ac.uk/study/undergraduate/courses/medicine-mbbs
King's College London,London,"Faculty of Dentistry, Oral & Craniofacial Sciences",BDS,Dentistry BDS,5 Years,A-Levels: A*AA including Chemistry. UCAT required. Interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £58,200",15-Oct-2025,https://www.kcl.ac.uk/study/undergraduate/courses/dentistry-bds
King's College London,London,"Faculty of Nursing, Midwifery & Palliative Care",BSc,Nursing (Adult) BSc,3 Years,A-Levels: BBB | IB: 28 points. Interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £31,600",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-adult-bsc
King's College London,London,"Faculty of Nursing, Midwifery & Palliative Care",BSc,Nursing (Child) BSc,3 Years,A-Levels: BBB | IB: 28 points. Interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £31,600",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-child-bsc
King's College London,London,"Faculty of Nursing, Midwifery & Palliative Care",BSc,Nursing (Mental Health) BSc,3 Years,A-Levels: BBB | IB: 28 points. Interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £31,600",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/nursing-mental-health-bsc
King's College London,London,"Faculty of Nursing, Midwifery & Palliative Care",BSc,Midwifery BSc,3 Years,A-Levels: BBB | IB: 28 points. Interview required.,IELTS 7.5 overall (min 7.0 all components),"• £9,790
• £31,600",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/midwifery-bsc
King's College London,London,"Faculty of Psychiatry, Psychology & Neuroscience",BSc/MSci,Psychology BSc,3 Years,A-Levels: ABB | IB: 32 points. Psychology or Biology preferred.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/psychology-bsc
King's College London,London,"Faculty of Psychiatry, Psychology & Neuroscience",BSc/MSci,Psychology MSci,4 Years,A-Levels: AAA | IB: 37 points. Psychology preferred.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/psychology-msci
King's College London,London,"Faculty of Psychiatry, Psychology & Neuroscience",BSc/MSci,Neuroscience BSc,3 Years,A-Levels: ABB | IB: 32 points. Biology and Chemistry preferred.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/neuroscience-bsc
King's College London,London,"Faculty of Psychiatry, Psychology & Neuroscience",BSc/MSci,Neuroscience MSci,4 Years,A-Levels: AAB | IB: 35 points. Biology and Chemistry required.,IELTS 7.0 overall (min 6.5 per component),"• £9,790
• £35,800",29-Jan-2026,https://www.kcl.ac.uk/study/undergraduate/courses/neuroscience-msci
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Applied Linguistics and Language Education MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £28,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/applied-linguistics-and-language-education-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Arts & Cultural Management MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £16,500
• £29,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/arts-and-cultural-management-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Arts in Health MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/arts-in-health-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Classical Antiquities MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/classical-antiquities-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Classical Music Performance MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £16,500
• £29,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/classical-music-performance-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Composition MMus,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £16,500
• £29,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/composition-mmus
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Creative Writing MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/creative-writing-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Cultures of the Americas MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/cultures-of-the-americas-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Digital Arts & Humanities MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/digital-arts-and-humanities-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Digital Humanities MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/digital-humanities-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Early Modern English Literature MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/early-modern-english-literature-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,English Language Teaching MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/english-language-teaching-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,English Language & Linguistics MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/english-language-and-linguistics-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Film Aesthetics MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/film-aesthetics-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Film Studies MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/film-studies-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,History MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/history-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,History of Art MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/history-of-art-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Medieval Studies MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/medieval-studies-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Modern Languages MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/modern-languages-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Music Performance Studies MMus,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £16,500
• £29,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/music-performance-studies-mmus
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Philosophy MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/philosophy-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Religious Education MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/religious-education-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,"Rhetoric, Writing & Communication MA",1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/rhetoric-writing-and-communication-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Shakespeare Studies MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/shakespeare-studies-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Theology & Religious Studies MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/theology-and-religious-studies-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,Translation & Interpreting MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £16,500
• £29,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/translation-and-interpreting-ma
King's College London,London,Faculty of Arts & Humanities,MA/MMus,War Studies MA,1 Year,2:1 Honours degree or equivalent. Relevant subject background.,IELTS 7.0 overall (min 6.5 per component),"• £14,900
• £26,900",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/war-studies-ma
King's College London,London,Faculty of Law,LLM,Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/law-llm
King's College London,London,Faculty of Law,LLM,Corporate Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/corporate-law-llm
King's College London,London,Faculty of Law,LLM,Criminal Law and Procedure LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/criminal-law-and-procedure-llm
King's College London,London,Faculty of Law,LLM,Dispute Resolution LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/dispute-resolution-llm
King's College London,London,Faculty of Law,LLM,Environmental Law and Sustainability LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/environmental-law-and-sustainability-llm
King's College London,London,Faculty of Law,LLM,European Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/european-law-llm
King's College London,London,Faculty of Law,LLM,Financial Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £20,900
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/financial-law-llm
King's College London,London,Faculty of Law,LLM,Human Rights Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/human-rights-law-llm
King's College London,London,Faculty of Law,LLM,Information Technology and Telecommunications Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/information-technology-and-telecommunications-law-llm
King's College London,London,Faculty of Law,LLM,International Business Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-business-law-llm
King's College London,London,Faculty of Law,LLM,International Commercial Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-commercial-law-llm
King's College London,London,Faculty of Law,LLM,International Dispute Resolution LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-dispute-resolution-llm
King's College London,London,Faculty of Law,LLM,International Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-law-llm
King's College London,London,Faculty of Law,LLM,Medical Ethics and Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/medical-ethics-and-law-llm
King's College London,London,Faculty of Law,LLM,Public International Law LLM,1 Year,Law degree (LLB 2:1 minimum) or equivalent legal qualification.,IELTS 7.0 overall (min 7.0 writing),"• £18,600
• £32,800",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/public-international-law-llm
King's College London,London,King's Business School,MSc/MBA,MBA,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £45,000
• £45,000",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/mba
King's College London,London,King's Business School,MSc/MBA,Accounting & Finance MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/accounting-and-finance-msc
King's College London,London,King's Business School,MSc/MBA,Asset Management & Investment Banking MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/asset-management-and-investment-banking-msc
King's College London,London,King's Business School,MSc/MBA,Behavioural Economics MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/behavioural-economics-msc
King's College London,London,King's Business School,MSc/MBA,Business Analytics MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/business-analytics-msc
King's College London,London,King's Business School,MSc/MBA,Corporate Finance MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/corporate-finance-msc
King's College London,London,King's Business School,MSc/MBA,Data Science for Business MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/data-science-for-business-msc
King's College London,London,King's Business School,MSc/MBA,Entrepreneurship MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/entrepreneurship-msc
King's College London,London,King's Business School,MSc/MBA,Finance MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/finance-msc
King's College London,London,King's Business School,MSc/MBA,Finance (Investments) MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/finance-investments-msc
King's College London,London,King's Business School,MSc/MBA,Financial Mathematics MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/financial-mathematics-msc
King's College London,London,King's Business School,MSc/MBA,Financial Risk Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/financial-risk-management-msc
King's College London,London,King's Business School,MSc/MBA,Global Finance and Law MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/global-finance-and-law-msc
King's College London,London,King's Business School,MSc/MBA,Global Innovation Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/global-innovation-management-msc
King's College London,London,King's Business School,MSc/MBA,Healthcare Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/healthcare-management-msc
King's College London,London,King's Business School,MSc/MBA,Human Resource Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £18,600
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/human-resource-management-msc
King's College London,London,King's Business School,MSc/MBA,Innovation Management & Entrepreneurship MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/innovation-management-and-entrepreneurship-msc
King's College London,London,King's Business School,MSc/MBA,International Finance MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-finance-msc
King's College London,London,King's Business School,MSc/MBA,International Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-management-msc
King's College London,London,King's Business School,MSc/MBA,International Marketing MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £18,600
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/international-marketing-msc
King's College London,London,King's Business School,MSc/MBA,Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £18,600
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/management-msc
King's College London,London,King's Business School,MSc/MBA,Management Science MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/management-science-msc
King's College London,London,King's Business School,MSc/MBA,Marketing MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £18,600
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/marketing-msc
King's College London,London,King's Business School,MSc/MBA,MedTech Innovation & Entrepreneurship MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/medtech-innovation-and-entrepreneurship-msc
King's College London,London,King's Business School,MSc/MBA,Quantitative Finance MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/quantitative-finance-msc
King's College London,London,King's Business School,MSc/MBA,Risk Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/risk-management-msc
King's College London,London,King's Business School,MSc/MBA,Supply Chain Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £20,900
• £34,400",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/supply-chain-management-msc
King's College London,London,King's Business School,MSc/MBA,Wealth Management MSc,1 Year,2:1 Honours degree or equivalent. GMAT/GRE required for some programmes. MBA requires 3+ years work experience.,IELTS 7.0 overall (min 6.5 per component),"• £23,400
• £38,100",15-Apr-2026,https://www.kcl.ac.uk/study/postgraduate-taught/courses/wealth-management-msc
