university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Exeter,Exeter,School of Engineering,BEng,Mechanical Engineering,3 Years,A-Level entry: ABB including Maths and Physics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-mechanical-engineering/
University of Exeter,Exeter,School of Engineering,MEng,Mechanical Engineering,4 Years,A-Level entry: AAB including Maths and Physics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bmeng-mechanical-engineering/
University of Exeter,Exeter,School of Engineering,BEng,Renewable Energy Engineering,3 Years,A-Level entry: ABB including Maths and Physics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-renewable-energy-engineering/
University of Exeter,Exeter,School of Engineering,MEng,Renewable Energy Engineering,4 Years,A-Level entry: AAB including Maths and Physics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bmeng-renewable-energy-engineering/
University of Exeter,Exeter,School of Engineering,BEng,Robotics and Artificial Intelligence,3 Years,A-Level entry: ABB including Maths and Physics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-robotics-and-artificial-intelligence/
University of Exeter,Exeter,School of Engineering,MEng,Robotics and Artificial Intelligence,4 Years,A-Level entry: AAB including Maths and Physics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bmeng-robotics-and-artificial-intelligence/
University of Exeter,Exeter,School of Engineering,BEng,Systems Engineering,3 Years,A-Level entry: ABB including Maths and Physics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-systems-engineering/
University of Exeter,Exeter,School of Engineering,MEng,Systems Engineering,4 Years,A-Level entry: AAB including Maths and Physics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bmeng-systems-engineering/
University of Exeter,Exeter,School of Engineering,BEng,Biomedical Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-biomedical-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Chemical Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-chemical-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Civil Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-civil-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Electrical and Electronic Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-electrical-and-electronic-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Environmental Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-environmental-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Mechanical Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-mechanical-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Renewable Energy Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-renewable-energy-engineering-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Robotics and Artificial Intelligence with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-robotics-and-artificial-intelligence-with-foundation-year/
University of Exeter,Exeter,School of Engineering,BEng,Systems Engineering with Foundation Year,4 Years,CCC at A-Level including Maths. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-systems-engineering-with-foundation-year/
University of Exeter,Exeter,Camborne School of Mines,BEng,Mining Engineering,3 Years,ABB at A-Level including Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-mining-engineering/
University of Exeter,Exeter,Camborne School of Mines,MEng,Mining Engineering,4 Years,AAB at A-Level including Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/meng-mining-engineering/
University of Exeter,Exeter,Camborne School of Mines,BEng,Mining Engineering with Foundation Year,4 Years,BCC at A-Level including Mathematics. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/beng-mining-engineering-with-foundation-year/
University of Exeter,Exeter,Department of English and Creative Writing,BA,English,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english/
University of Exeter,Exeter,Department of English and Creative Writing,BA,English and Creative Writing,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-creative-writing/
University of Exeter,Exeter,Department of English / Film,BA,English and Film and Television Studies,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-film-and-television-studies/
University of Exeter,Exeter,Department of English / History,BA,English and History,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-history/
University of Exeter,Exeter,Department of English / Media,BA,English and Media and Communications,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-media-and-communications/
University of Exeter,Exeter,Department of English / Modern Languages,BA,English and Modern Languages,4 Years,ABB at A-Level including English Literature and a modern language.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-modern-languages/
University of Exeter,Exeter,Department of English,BA,English with Study in North America,4 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-with-study-in-north-america/
University of Exeter,Exeter,Department of English / Classics,BA,Classical Studies and English,3 Years,BBB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-classical-studies-and-english/
University of Exeter,Exeter,Department of English / Comparative Literatures,BA,Comparative Literatures and Cultures,3 Years,ABB at A-Level. English Literature or a modern language preferred.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-comparative-literatures-and-cultures/
University of Exeter,Exeter,Department of English / Modern Languages,BA,Comparative Literatures and Cultures and Modern Languages,4 Years,ABB at A-Level. English Literature and a modern language preferred.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-comparative-literatures-and-cultures-and-modern-languages/
University of Exeter,Exeter,Department of Geography,BA,Environmental Humanities,3 Years,BBB at A-Level. Humanities or Social Sciences preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-environmental-humanities/
University of Exeter,Exeter,Department of Geography,BSc,Environmental Science,3 Years,"ABB at A-Level. Geography, Biology or Chemistry preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-environmental-science/
University of Exeter,Exeter,Department of Geography,MSci,Environmental Science,4 Years,"AAB at A-Level. Geography, Biology or Chemistry preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-environmental-science/
University of Exeter,Exeter,Department of Geography,BSc,Marine Science,3 Years,ABB at A-Level including Biology.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-marine-science/
University of Exeter,Exeter,"Department of Film, Television and Journalism",BA,Film and Television Studies,3 Years,BBB at A-Level. Media Studies or English preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-film-and-television-studies/
University of Exeter,Exeter,Department of Film / Media,BA,Film and Television Studies and Media and Communications,3 Years,BBB at A-Level. Media Studies preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-film-and-television-studies-and-media-and-communications/
University of Exeter,Exeter,Department of Film / Modern Languages,BA,Film and Television Studies and Modern Languages,4 Years,BBB at A-Level. A modern language preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-film-and-television-studies-and-modern-languages/
University of Exeter,Exeter,Department of Film / English,BA,English and Film and Television Studies,3 Years,ABB at A-Level including English Literature.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-film-and-television-studies/
University of Exeter,Exeter,Department of Geography,BA,Geography,3 Years,ABB at A-Level including Geography.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-geography/
University of Exeter,Exeter,Department of Geography,BSc,Geography,3 Years,ABB at A-Level including Geography.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-geography/
University of Exeter,Exeter,Department of Geography,BA/BSc,Geography (Cornwall),3 Years,ABB at A-Level including Geography. Penryn Campus.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-bsc-geography-cornwall/
University of Exeter,Exeter,Department of Geography,BSc,Geography with Applied GIS,3 Years,ABB at A-Level including Geography.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-geography-with-applied-gis/
University of Exeter,Exeter,Department of Geography / Politics (Cornwall),BA,Politics and Geography (Cornwall),3 Years,ABB at A-Level. Penryn Campus.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics-and-geography-cornwall/
University of Exeter,Exeter,Camborne School of Mines,BSc,Engineering Geology and Geotechnics,3 Years,ABB at A-Level including Mathematics and a science subject.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-engineering-geology-and-geotechnics/
University of Exeter,Exeter,Camborne School of Mines,MSci,Engineering Geology and Geotechnics,4 Years,AAB at A-Level including Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-engineering-geology-and-geotechnics/
University of Exeter,Exeter,Camborne School of Mines,BSc,Environmental Geoscience,3 Years,"ABB at A-Level. Geography, Chemistry or Biology preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-environmental-geoscience/
University of Exeter,Exeter,Camborne School of Mines,MSci,Environmental Geoscience,4 Years,AAB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-environmental-geoscience/
University of Exeter,Exeter,Camborne School of Mines,BSc,Geology,3 Years,"ABB at A-Level. Mathematics, Chemistry or Physics preferred.",IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-geology/
University of Exeter,Exeter,Camborne School of Mines,MSci,Geology,4 Years,AAB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-geology/
University of Exeter,Exeter,Camborne School of Mines,BSc,Resource and Exploration Geology,3 Years,ABB at A-Level. Mathematics and a science subject preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-resource-and-exploration-geology/
University of Exeter,Exeter,Camborne School of Mines,MSci,Resource and Exploration Geology,4 Years,AAB at A-Level.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-resource-and-exploration-geology/
University of Exeter,Exeter,Department of History,BA,History,3 Years,ABB at A-Level including History.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history/
University of Exeter,Exeter,Department of History (Cornwall),BA,History (Cornwall),3 Years,ABB at A-Level including History. Penryn Campus.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-cornwall/
University of Exeter,Exeter,Department of History / Modern Languages,BA,History and Modern Languages,4 Years,ABB at A-Level including History and a modern language.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-and-modern-languages/
University of Exeter,Exeter,Department of History / Politics (Cornwall),BA,History and Politics (Cornwall),3 Years,ABB at A-Level including History.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-and-politics-cornwall/
University of Exeter,Exeter,Department of History / Geography (Cornwall),BA,History and Geography (Cornwall),3 Years,ABB at A-Level including History.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-and-geography-cornwall/
University of Exeter,Exeter,Department of History / Int'l Relations (Cornwall),BA,History and International Relations (Cornwall),3 Years,ABB at A-Level including History.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-and-international-relations-cornwall/
University of Exeter,Exeter,Department of History / Business (Cornwall),BA,History and Business (Cornwall),3 Years,ABB at A-Level including History.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-history-and-business-cornwall/
University of Exeter,Exeter,Department of History / Philosophy,BA,Philosophy and History,3 Years,ABB at A-Level.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-philosophy-and-history/
University of Exeter,Exeter,Department of English / History,BA,English and History,3 Years,ABB at A-Level including English Literature.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-english-and-history/
University of Exeter,Exeter,University of Exeter Law School,LLB,Law,3 Years,AAB at A-Level. No specific subjects required.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/llb-law/
University of Exeter,Exeter,University of Exeter Law School,LLB,Law with Professional Placement,4 Years,AAB at A-Level.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/llb-law-with-professional-placement/
University of Exeter,Exeter,University of Exeter Law School,LLB,Law with European Study,4 Years,AAB at A-Level. A modern language preferred.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/llb-law-with-european-study/
University of Exeter,Exeter,University of Exeter Law School,LLB,English Law and French Law,4 Years,AAB at A-Level including French at Grade B or above.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/llb-english-law-and-french-law/
University of Exeter,Exeter,University of Exeter Law School (Cornwall),LLB,Law with Business (Cornwall),3 Years,ABB at A-Level. Penryn Campus.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/llb-law-with-business-cornwall/
University of Exeter,Exeter,Multiple Departments,BA,Liberal Arts,3 Years,ABB at A-Level. No specific subjects required.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-liberal-arts/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics,3 Years,AAB at A-Level including Mathematics at Grade A and Further Mathematics preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics/
University of Exeter,Exeter,Department of Mathematics,MMath,Mathematics,4 Years,AAA at A-Level including Mathematics at A. Further Mathematics required.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/mmath-mathematics/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics with Foundation Year,4 Years,BBC at A-Level including Mathematics. Foundation year included.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-with-foundation-year/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics (Climate Science),4 Years,AAA at A-Level including Mathematics at A and Further Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-climate-science/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics (Geophysical and Astrophysical Fluid Dynamics),4 Years,AAA at A-Level including Mathematics at A and Further Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-fluid-dynamics/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics (Mathematical Biology),4 Years,AAA at A-Level including Mathematics at A and Further Mathematics.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-biology/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics and Data Science,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-and-data-science/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics and Data Science,4 Years,AAA at A-Level including Mathematics at A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-and-data-science/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics with Accounting,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-with-accounting/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics with Economics,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-with-economics/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics with Finance,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-with-finance/
University of Exeter,Exeter,Department of Mathematics,BSc,Mathematics with Management,3 Years,AAB at A-Level including Mathematics at Grade A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-mathematics-with-management/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics with Accounting,4 Years,AAA at A-Level including Mathematics at A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-with-accounting/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics with Economics,4 Years,AAA at A-Level including Mathematics at A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-with-economics/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics with Finance,4 Years,AAA at A-Level including Mathematics at A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-with-finance/
University of Exeter,Exeter,Department of Mathematics,MSci,Mathematics with Management,4 Years,AAA at A-Level including Mathematics at A.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £27,650/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-mathematics-with-management/
University of Exeter,Exeter,"Department of Film, Television and Journalism",BA,Media and Communications,3 Years,BBB at A-Level. Media Studies or English preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-media-and-communications/
University of Exeter,Exeter,Department of Media / Modern Languages,BA,Media and Communications and Modern Languages,4 Years,BBB at A-Level. A modern language preferred.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-media-and-communications-and-modern-languages/
University of Exeter,Exeter,College of Medicine and Health,BMBS,Medicine,5 Years,AAA at A-Level including Chemistry and Biology. UCAT required.,IELTS 7.5 overall (min 7.0 per component),"UK: £9,790/year | International: £45,700/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bmbs-medicine/
University of Exeter,Exeter,College of Medicine and Health,BSc,Medical Imaging (Diagnostic Radiography),3 Years,BBB at A-Level including Biology or Chemistry.,IELTS 7.5 overall (min 7.0 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-medical-imaging-radiography/
University of Exeter,Exeter,College of Medicine and Health,BSc,Adult Nursing,3 Years,BBB at A-Level. Biology preferred.,IELTS 7.5 overall (min 7.0 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-adult-nursing/
University of Exeter,Exeter,College of Medicine and Health,MSci,Nursing,4 Years,ABB at A-Level. Biology preferred.,IELTS 7.5 overall (min 7.0 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/msci-nursing/
University of Exeter,Exeter,Department of Modern Languages and Cultures,BA,Modern Languages,4 Years,ABB at A-Level including a modern language at Grade A.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-modern-languages/
University of Exeter,Exeter,Department of Modern Languages / Politics,BA,Politics and Modern Languages,4 Years,ABB at A-Level including a modern language.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-politics-and-modern-languages/
University of Exeter,Exeter,Department of Modern Languages / Sociology,BA,Sociology and Modern Languages,4 Years,BBB at A-Level including a modern language.,IELTS 7.0 overall (min 6.5 per component),"UK: £9,790/year | International: £24,250/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/ba-sociology-and-modern-languages/
University of Exeter,Exeter,Multiple Science Departments,BSc,Natural Sciences,3 Years,ABB at A-Level including at least two science/maths subjects.,IELTS 6.0 overall (min 5.5 per component),"UK: £9,790/year | International: £30,400/year",29-Jan-2026,https://www.exeter.ac.uk/undergraduate-degrees/bsc-natural-sciences/
