university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Cardiff,Cardiff,School of Physics and Astronomy,MPhys (Hons),Astrophysics with a Professional Placement Year,5 Years,AAB including Mathematics and Physics.,IELTS 6.5 (min 5.5),"UK: £9,535/year | International: £22,750/year",29-Jan-2026,https://www.cardiff.ac.uk/study/undergraduate/courses/astrophysics-placement-mphys
University of Cardiff,Cardiff,Cardiff Business School,MBA,MBA,1 Year (FT) / 2 Years (PT),2:1 honours degree in any discipline. Minimum 3 years work experience. GMAT 600+ or GRE equivalent.,GMAT 600+ or GRE; IELTS 6.5 (min 5.5),"UK: £25,000/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/mba
University of Cardiff,Cardiff,Cardiff Business School,MSc,Accounting and Finance,1 Year,"2:1 honours degree in Accounting, Finance, Economics or related.",IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/accounting-finance-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Business Administration,1 Year,2:1 honours degree in any discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/business-administration-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Economics,1 Year,2:1 honours degree in Economics or quantitative discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/economics-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Finance,1 Year,"2:1 honours degree in Finance, Economics, Mathematics or related.",IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/finance-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Human Resource Management,1 Year,2:1 honours degree in any discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/human-resource-management-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,International Management,1 Year,2:1 honours degree in any discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/international-management-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Management,1 Year,2:1 honours degree in any discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/management-msc
University of Cardiff,Cardiff,Cardiff Business School,MSc,Marketing,1 Year,2:1 honours degree in any discipline.,IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £30,000/year",10-Dec-2025,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/marketing-msc
University of Cardiff,Cardiff,Welsh School of Architecture,MArch,Architecture,1 Year,2:1 honours degree in Architecture (Part 1 qualified). Portfolio required.,IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/architecture-march
University of Cardiff,Cardiff,Welsh School of Architecture,MSc,Architecture and Urbanism,1 Year,"2:1 honours degree in Architecture, Urban Studies, Planning or related.",IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/architecture-urbanism-msc
University of Cardiff,Cardiff,Cardiff Law School,LLM,Law,1 Year,2:1 honours LLB or equivalent law degree.,IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/law-llm
University of Cardiff,Cardiff,Cardiff Law School,MSc,Criminal Justice,1 Year,"2:1 honours degree in Law, Criminology, Social Sciences or related.",IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/criminal-justice-msc
University of Cardiff,Cardiff,"School of Journalism, Media and Culture",MA,"Journalism, Media and Communications",1 Year,"2:1 honours degree in Journalism, Media, Communications or related humanities.",IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/journalism-media-communications-ma
University of Cardiff,Cardiff,"School of Journalism, Media and Culture",MA,AI and Digital Media Production,1 Year,"2:1 honours degree in Media, Journalism, Computing or related.",IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/ai-digital-media-production-ma
University of Cardiff,Cardiff,"School of Journalism, Media and Culture",MA,Public Relations and Strategic Communication,1 Year,2:1 honours degree in any discipline.,IELTS 7.0 (min 6.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/public-relations-strategic-communication-ma
University of Cardiff,Cardiff,School of Geography and Planning,MSc,City and Regional Planning,1 Year,"2:1 honours degree in Planning, Geography, Architecture or related.",IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/city-regional-planning-msc
University of Cardiff,Cardiff,School of Geography and Planning,MSc,Environmental Management and Policy,1 Year,"2:1 honours degree in Environmental Science, Geography or related.",IELTS 6.5 (min 5.5),"UK: £10,500/year | International: £19,450/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/environmental-management-policy-msc
University of Cardiff,Cardiff,School of Computer Science and Informatics,MSc,Advanced Computer Science,1 Year,2:1 honours degree in Computer Science or closely related.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/advanced-computer-science-msc
University of Cardiff,Cardiff,School of Computer Science and Informatics,MSc,Advanced Computer Science with a Professional Placement Year,2 Years,2:1 honours degree in Computer Science or closely related.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/advanced-computer-science-placement-msc
University of Cardiff,Cardiff,School of Computer Science and Informatics,MSc,Artificial Intelligence,1 Year,"2:1 honours degree in Computer Science, Mathematics or related.",IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/artificial-intelligence-msc
University of Cardiff,Cardiff,School of Computer Science and Informatics,MSc,Cyber Security,1 Year,"2:1 honours degree in Computer Science, IT Security or related.",IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/cyber-security-msc
University of Cardiff,Cardiff,School of Computer Science and Informatics,MSc,Data Science and Analytics,1 Year,"2:1 honours degree in Computer Science, Mathematics, Statistics or related.",IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/data-science-analytics-msc
University of Cardiff,Cardiff,School of Engineering,MSc,Advanced Mechanical Engineering,1 Year,2:1 honours degree in Mechanical Engineering or related.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/advanced-mechanical-engineering-msc
University of Cardiff,Cardiff,School of Engineering,MSc,Civil Engineering,1 Year,2:1 BEng or MEng in Civil Engineering.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/civil-engineering-msc
University of Cardiff,Cardiff,School of Engineering,MSc,Electrical and Electronic Engineering,1 Year,2:1 BEng or MEng in Electrical/Electronic Engineering.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/electrical-electronic-engineering-msc
University of Cardiff,Cardiff,School of Engineering,MSc,Geotechnical Engineering,1 Year,2:1 honours degree in Civil Engineering or related.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/geotechnical-engineering-msc
University of Cardiff,Cardiff,School of Engineering,MSc,Structural Engineering,1 Year,2:1 honours degree in Civil or Structural Engineering.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/structural-engineering-msc
University of Cardiff,Cardiff,School of Engineering,MSc,"Water, Waste and Environmental Engineering",1 Year,2:1 honours degree in Civil or Environmental Engineering.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/water-waste-environmental-engineering-msc
University of Cardiff,Cardiff,School of Medicine,MSc,Bioinformatics,1 Year,"2:1 honours degree in Bioinformatics, Computer Science, Biology, Biochemistry or related.",IELTS 6.5 (min 5.5),"UK: £13,000/year | International: £30,200/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/bioinformatics-msc
University of Cardiff,Cardiff,School of Medicine,MSc,Genetic and Genomic Counselling,2 Years,"2:1 honours degree in Genetics, Biology, Medicine or related. Healthcare experience required.",IELTS 7.0 (min 6.5),"UK: £13,000/year | International: £30,200/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/genetic-genomic-counselling-msc
University of Cardiff,Cardiff,School of Medicine,MSc,Infection and Immunity,1 Year,"2:1 honours degree in Biomedical Sciences, Biology or Biochemistry.",IELTS 6.5 (min 5.5),"UK: £13,000/year | International: £30,200/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/infection-immunity-msc
University of Cardiff,Cardiff,School of Medicine,MSc,Psychiatry,1 Year,"2:1 honours degree in Medicine, Psychology, Neuroscience or related healthcare.",IELTS 7.0 (min 6.5),"UK: £13,000/year | International: £30,200/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/psychiatry-msc
University of Cardiff,Cardiff,School of Healthcare Sciences,MSc,Occupational Therapy (Pre-registration),2 Years,2:1 honours degree in any discipline. Healthcare or social care experience required.,IELTS 7.0 (min 6.5),"UK: £13,000/year | International: £30,200/year",28-Feb-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/occupational-therapy-msc
University of Cardiff,Cardiff,School of Healthcare Sciences,MSc,Advanced Clinical Practice,2 Years (Part-time),Registered healthcare professional with 3+ years clinical experience.,IELTS 7.0 (min 6.5),"UK: £13,000/year | International: £30,200/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/advanced-clinical-practice-msc
University of Cardiff,Cardiff,School of Healthcare Sciences,MSc,Physiotherapy,1 Year,Registered physiotherapist (HCPC). 2:1 degree in Physiotherapy.,IELTS 7.0 (min 6.5),"UK: £13,000/year | International: £30,200/year",10-Dec-2025,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/physiotherapy-msc
University of Cardiff,Cardiff,School of Mathematics,MSc,Mathematics,1 Year,2:1 honours degree in Mathematics or closely related quantitative discipline.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/mathematics-msc
University of Cardiff,Cardiff,School of Mathematics,MSc,Operational Research and Applied Statistics,1 Year,"2:1 honours degree in Mathematics, Statistics, Computer Science or related.",IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/operational-research-statistics-msc
University of Cardiff,Cardiff,School of Mathematics,MSc,Financial Mathematics,1 Year,"2:1 honours degree in Mathematics, Statistics, Economics or related quantitative field.",IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/financial-mathematics-msc
University of Cardiff,Cardiff,School of Chemistry,MSc,Chemistry,1 Year,2:1 honours degree in Chemistry or closely related.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/chemistry-msc
University of Cardiff,Cardiff,School of Physics and Astronomy,MSc,Applied Astrophysics,1 Year,2:1 honours degree in Physics or Astrophysics.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/applied-astrophysics-msc
University of Cardiff,Cardiff,School of Psychology,MSc,Psychology (Conversion),1 Year,2:1 honours degree in any discipline (conversion course for non-psychology graduates).,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/psychology-msc
University of Cardiff,Cardiff,School of Psychology,MSc,Applied Neuropsychology,1 Year,2:1 honours degree in Psychology (BPS accredited) or equivalent.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/applied-neuropsychology-msc
University of Cardiff,Cardiff,School of Pharmacy and Pharmaceutical Sciences,MSc,Clinical Pharmacy,1 Year,2:1 MPharm or equivalent. GPhC registration required.,IELTS 6.5 (min 5.5),"UK: £11,500/year | International: £22,750/year",30-Jun-2026,https://www.cardiff.ac.uk/study/postgraduate/taught/courses/clinical-pharmacy-msc
University of Cardiff,Cardiff,Welsh School of Architecture,PhD,Architecture,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/architecture
University of Cardiff,Cardiff,Cardiff Business School,PhD,Business and Management,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/business-management
University of Cardiff,Cardiff,Cardiff Law School,PhD,Criminology,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/criminology
University of Cardiff,Cardiff,Cardiff Business School,PhD,Economics,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/economics
University of Cardiff,Cardiff,"School of English, Communication and Philosophy",PhD,English Literature,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/english-literature
University of Cardiff,Cardiff,School of Geography and Planning,PhD,Geography and Planning,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/geography-planning
University of Cardiff,Cardiff,"School of History, Archaeology and Religion",PhD,History,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/history
University of Cardiff,Cardiff,"School of Journalism, Media and Culture",PhD,Journalism and Media,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/journalism-media
University of Cardiff,Cardiff,Cardiff Law School,PhD,Law,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/law
University of Cardiff,Cardiff,School of Music,PhD,Music,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/music
University of Cardiff,Cardiff,"School of English, Communication and Philosophy",PhD,Philosophy,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/philosophy
University of Cardiff,Cardiff,School of Law and Politics,PhD,Politics and International Relations,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/politics-international-relations
University of Cardiff,Cardiff,School of Social Sciences,PhD,Sociology,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/sociology
University of Cardiff,Cardiff,School of Welsh,PhD,Welsh and Celtic Studies,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £17,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/welsh-celtic-studies
University of Cardiff,Cardiff,School of Physics and Astronomy,PhD,Astrophysics and Astronomy,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/astrophysics
University of Cardiff,Cardiff,School of Biosciences,PhD,Biosciences,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/biosciences
University of Cardiff,Cardiff,School of Engineering,PhD,Chemical Engineering,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/chemical-engineering
University of Cardiff,Cardiff,School of Chemistry,PhD,Chemistry,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/chemistry
University of Cardiff,Cardiff,School of Engineering,PhD,Civil Engineering,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/civil-engineering
University of Cardiff,Cardiff,School of Computer Science and Informatics,PhD,Computer Science and Informatics,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/computer-science
University of Cardiff,Cardiff,School of Earth and Environmental Sciences,PhD,Earth and Environmental Sciences,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/earth-environmental-sciences
University of Cardiff,Cardiff,School of Engineering,PhD,Electrical and Electronic Engineering,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/electrical-engineering
University of Cardiff,Cardiff,School of Mathematics,PhD,Mathematics,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/mathematics
University of Cardiff,Cardiff,School of Engineering,PhD,Mechanical Engineering,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/mechanical-engineering
University of Cardiff,Cardiff,School of Pharmacy and Pharmaceutical Sciences,PhD,Pharmacy and Pharmaceutical Sciences,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/pharmacy
University of Cardiff,Cardiff,School of Physics and Astronomy,PhD,Physics,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/physics
University of Cardiff,Cardiff,School of Psychology,PhD,Psychology,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £21,950/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/psychology
University of Cardiff,Cardiff,School of Dentistry,PhD,Dentistry,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £34,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/dentistry
University of Cardiff,Cardiff,School of Medicine,PhD,Medicine,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £34,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/medicine
University of Cardiff,Cardiff,School of Healthcare Sciences,PhD,Nursing,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £34,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/nursing
University of Cardiff,Cardiff,School of Optometry and Vision Sciences,PhD,Optometry,3-4 Years,First class or 2:1 honours degree in a relevant discipline. Master's degree strongly recommended. Strong research proposal required. Two academic references. Identified supervisor before application.,IELTS 6.5 overall (min 5.5 per component) for international students,"UK: £4,500/year | International: £34,450/year",Rolling; funding deadline 01-Dec-2025 (round 1) / 01-Mar-2026 (round 2),https://www.cardiff.ac.uk/study/postgraduate/research/programmes/optometry
