university_name,city,department,degree,program,duration,eligibility_criteria,test_required,fee_structure,admission_deadline,program_url
University of Bristol,Bristol,"School of Civil, Aerospace, and Design Engineering",MSc,Aerospace Engineering,1 Year,"2:1 honours degree in Aerospace, Mechanical or related Engineering.",IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £29,000/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/aerospace-engineering-msc
University of Bristol,Bristol,"School of Electrical, Electronic and Mechanical Engineering",MSc,Electrical and Electronic Engineering,1 Year,2:1 honours degree in Electrical/Electronic Engineering or related.,IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £29,000/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/electrical-electronic-engineering-msc
University of Bristol,Bristol,"School of Electrical, Electronic and Mechanical Engineering",MSc,Mechanical Engineering,1 Year,2:1 honours degree in Mechanical Engineering or related.,IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £29,000/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/mechanical-engineering-msc
University of Bristol,Bristol,School of Mathematics,MSc,Mathematics,1 Year,2:1 honours degree in Mathematics or closely related field.,IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £26,800/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/mathematics-msc
University of Bristol,Bristol,School of Physics,MSc,Physics,1 Year,2:1 honours degree in Physics or closely related discipline.,IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £26,800/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/physics-msc
University of Bristol,Bristol,School of Earth Sciences,MSc,Earth Sciences,1 Year,"2:1 honours degree in Earth Sciences, Geology, Geography or related.",IELTS 6.5 overall (min 6.0 per component),"UK: £11,200/year | International: £26,800/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/earth-sciences-msc
University of Bristol,Bristol,School of Geographical Sciences,MSc,Geographical Sciences,1 Year,2:1 honours degree in Geography or related Social/Environmental Science.,IELTS 6.5 overall (min 6.0 per component),"UK: £10,500/year | International: £22,400/year",27-Jun-2025,https://www.bristol.ac.uk/study/postgraduate/taught/2025/geographical-sciences-msc
University of Bristol,Bristol,School of Humanities,PhD,English,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/humanities/english
University of Bristol,Bristol,School of Humanities,PhD,History,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/humanities/history
University of Bristol,Bristol,School of Humanities,PhD,Philosophy,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/humanities/philosophy
University of Bristol,Bristol,School of Humanities,PhD,Theology and Religion,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/humanities/theology
University of Bristol,Bristol,School of Economics,PhD,Economics,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/economics
University of Bristol,Bristol,School of Education,PhD,Education,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/education
University of Bristol,Bristol,School of Modern Languages,PhD,Modern Languages,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/modern-languages
University of Bristol,Bristol,School for Policy Studies,PhD,Social Policy,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/policy-studies
University of Bristol,Bristol,"School of Sociology, Politics and International Studies",PhD,Sociology,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/spais/sociology
University of Bristol,Bristol,"School of Sociology, Politics and International Studies",PhD,Politics,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/spais/politics
University of Bristol,Bristol,"School of Sociology, Politics and International Studies",PhD,International Relations,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/spais/ir
University of Bristol,Bristol,University of Bristol Business School,PhD,Business and Management,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/business-school
University of Bristol,Bristol,University of Bristol Law School,PhD,Law,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/law
University of Bristol,Bristol,School of Arts,PhD,Film and Television,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/arts
University of Bristol,Bristol,School of Arts,PhD,Music,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/arts-law-social-sciences/arts/music
University of Bristol,Bristol,Bristol Medical School,PhD,Medicine and Health Sciences,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/medical-school
University of Bristol,Bristol,Bristol Dental School,PhD,Dentistry,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/dental
University of Bristol,Bristol,Bristol Veterinary School,PhD,Veterinary Science,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/vet-school
University of Bristol,Bristol,School of Anatomy,PhD,Anatomy,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/anatomy
University of Bristol,Bristol,School of Biochemistry,PhD,Biochemistry,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/biochemistry
University of Bristol,Bristol,School of Biological Sciences,PhD,Biological Sciences,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/biology
University of Bristol,Bristol,School of Cellular and Molecular Medicine,PhD,Cellular and Molecular Medicine,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/cellmolmed
University of Bristol,Bristol,"School of Physiology, Pharmacology and Neuroscience",PhD,Neuroscience,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/phys-pharm-neuro
University of Bristol,Bristol,School of Psychological Science,PhD,Psychology,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/psychology
University of Bristol,Bristol,Bristol Medical School,PhD,Epidemiology and Public Health,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/health-life-sciences/medical-school/epidemiology
University of Bristol,Bristol,School of Chemistry,PhD,Chemistry,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/chemistry
University of Bristol,Bristol,"School of Civil, Aerospace, and Design Engineering",PhD,Civil Engineering,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/civil-aero-design
University of Bristol,Bristol,"School of Civil, Aerospace, and Design Engineering",PhD,Aerospace Engineering,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/civil-aero-design/aerospace
University of Bristol,Bristol,School of Computer Science,PhD,Computer Science,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/computer-science
University of Bristol,Bristol,School of Earth Sciences,PhD,Earth Sciences,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/earth-sciences
University of Bristol,Bristol,"School of Electrical, Electronic and Mechanical Engineering",PhD,Electrical Engineering,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/elec-mech
University of Bristol,Bristol,"School of Electrical, Electronic and Mechanical Engineering",PhD,Mechanical Engineering,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/elec-mech/mechanical
University of Bristol,Bristol,School of Engineering Mathematics and Technology,PhD,Engineering Mathematics,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/eng-maths-tech
University of Bristol,Bristol,School of Geographical Sciences,PhD,Geography,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £24,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/geography
University of Bristol,Bristol,School of Mathematics,PhD,Mathematics,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/maths
University of Bristol,Bristol,School of Physics,PhD,Physics,3-4 Years,First or 2:1 honours degree plus a relevant Master's degree. Strong research proposal required. Two academic references needed.,IELTS 6.5 overall (min 6.0 per component) for international students,"UK: £5,298/year | International: £26,800/year",Rolling admissions - apply at least 3 months before intended start,https://www.bristol.ac.uk/phd/science-engineering/physics
